item_id;supplier;category_id;color;size;price;stock_level
3046;Microsoft Windows Azure Marketplace;36577;Coral;7;41.13;
3047;mHealthCoach;94374;SeaShell;6;28.14;
3048;LegiStorm;90993;CornflowerBlue;7;31.36;
3049;BillGuard;48991;DarkOliveGreen;6;54.26;
3050;Impaq International;75757;LightSalmon;7;70.55;
3051;CoreLogic;83953;MistyRose;6;68.50;
3052;Redfin;62678;MediumOrchid;6;24.05;
3053;SAS;215;YellowGreen;5;24.18;
3054;Plus-U;2292;AntiqueWhite;5;67.16;
3055;NERA Economic Consulting;25886;Sienna;5;28.03;
3056;Rapid Cycle Solutions;90817;Orange;8;72.60;
3057;Amida Technology Solutions;86163;LightPink;4;79.01;
3058;Accela;83588;White;5;63.88;
3059;Factual;15756;Maroon;7;48.68;
3060;Fidelity Investments;36605;GreenYellow;4;60.90;
3061;Energy Solutions Forum;1085;LightGreen;5;60.12;
3062;REI Systems;53723;SlateGray;8;75.39;
3063;Spokeo;73495;MediumBlue;7;29.43;
3064;Noesis;60517;SkyBlue;6;54.07;
3065;The Advisory Board Company;40153;Lavender;6;31.85;
3066;Mint;5618;Peru;7;60.80;
3067;Persint;42831;MintCream;8;35.33;
3068;Ensco;73641;SlateGray;6;20.40;
3069;Solar Census;91915;MidnightBlue;4;34.79;
3070;Marlin Alter and Associates;89257;PaleGoldenRod;7;49.60;
3071;Redfin;92838;MediumVioletRed;6;71.55;
3072;Kroll Bond Ratings Agency;30349;PaleGoldenRod;4;64.03;
3073;Granicus;34637;Turquoise;8;48.02;
3074;Zonability;66447;Plum;7;36.68;
3075;Child Care Desk;5303;SeaGreen;6;40.31;
3076;(Leg)Cyte;24253;DeepPink;4;79.79;
3077;Ayasdi;15307;Salmon;6;58.96;
3078;Investormill;67596;MediumAquaMarine;5;67.53;
3079;Paxata;61283;Teal;6;54.59;
3080;Loqate, Inc.;36501;LightSeaGreen;7;45.16;
3081;Nielsen;8609;DarkSlateBlue;4;36.41;
3082;Healthline;93866;HotPink;8;34.99;
3083;PeerJ;23789;Crimson;8;39.53;
3084;MapQuest;52538;SeaGreen;6;30.28;
3085;Allied Van Lines;7092;DarkSeaGreen;6;20.32;
3086;MedWatcher;20197;Tomato;5;48.96;
3087;TrialTrove;60644;Gainsboro;8;73.95;
3088;Parsons Brinckerhoff;21031;SkyBlue;7;37.92;
3089;Barchart;16548;BurlyWood;7;78.30;
3090;Equilar;97166;MediumSpringGreen;4;52.06;
3091;R R Donnelley;46491;Gold;5;75.29;
3092;realtor.com;48780;Orange;5;45.05;
3093;Suddath;9906;Magenta;7;66.47;
3094;Urban Mapping, Inc;74844;LawnGreen;6;31.68;
3095;Next Step Living;89266;SkyBlue;4;51.00;
3096;SigFig;78871;Aquamarine;5;47.64;
3097;The Advisory Board Company;82556;SpringGreen;6;30.08;
3098;optiGov;22270;Peru;6;71.16;
3099;Epsilon;57279;Silver;7;67.07;
3100;Cambridge Semantics;33134;LightSeaGreen;7;46.86;
3101;Suddath;60642;Azure;5;35.02;
3102;Yelp;41687;ForestGreen;7;27.38;
3103;karmadata;25127;BlueViolet;7;54.08;
3104;Inrix Traffic;56613;PaleGoldenRod;6;61.19;
3105;Optensity;91081;RosyBrown;4;58.26;
3106;McGraw Hill Financial;47004;Darkorange;4;30.88;
3107;Epsilon;41602;Gainsboro;6;53.94;
3108;BuildZoom;30997;CadetBlue;8;43.21;
3109;OpenCounter;73905;Navy;6;30.33;
3110;Optensity;54764;DarkKhaki;5;26.81;
3111;Computer Packages Inc;98843;Navy;4;69.56;
3112;HealthMap;43116;PaleTurquoise;6;36.89;
3113;Nielsen;48860;LightSeaGreen;7;58.75;
3114;Ayasdi;41514;DeepPink;4;37.91;
3115;DataWeave;7842;Chocolate;8;20.20;
3116;PossibilityU;5913;OrangeRed;7;32.53;
3117;Telenav;16437;Chartreuse;4;77.80;
3118;Fidelity Investments;18203;MediumOrchid;7;48.64;
3119;College Abacus, an ECMC initiative;57954;LightGreen;6;29.04;
3120;Inovalon;38473;RoyalBlue;5;35.65;
3121;MetLife;19133;Peru;6;37.37;
3122;eScholar LLC.;45352;Maroon;6;45.30;
3123;ProPublica;31643;MintCream;6;37.14;
3124;S&P Capital IQ;8877;LightSalmon;8;75.96;
3125;AtSite;70540;Purple;5;53.91;
3126;3 Round Stones, Inc.;21054;Gainsboro;7;22.55;
3127;BetterLesson;5609;HoneyDew;7;67.20;
3128;PEV4me.com;88834;DarkGreen;7;33.40;
3129;Lumesis, Inc.;92559;MediumPurple;7;54.41;
3130;Peterson's;77054;SeaShell;7;45.84;
3131;Optensity;68871;Coral;4;29.84;
3132;Vizzuality;27538;Indigo ;6;20.60;
3133;Lawdragon;36289;Purple;4;79.70;
3134;Relationship Science;14721;OldLace;7;63.04;
3135;Panjiva;50217;LavenderBlush;7;27.14;
3136;Ceiba Solutions;36895;BurlyWood;7;21.72;
3137;Certara;89206;ForestGreen;6;71.92;
3138;Sage Bionetworks;61501;NavajoWhite;6;73.47;
3139;5PSolutions;92624;Yellow;5;56.67;
3140;TrialX;44710;DimGrey;5;35.75;
3141;Merrill Corp.;56285;LightYellow;5;68.63;
3142;The Vanguard Group;84218;LightBlue;5;70.41;
3143;First Fuel Software;96466;LightSeaGreen;8;58.11;
3144;Rivet Software;96650;PaleTurquoise;4;72.25;
3145;ReciPal;51621;Lavender;4;74.43;
3146;Suddath;5809;Cyan;5;39.92;
3147;GenoSpace;46910;CornflowerBlue;5;47.07;
3148;Alltuition;10618;OrangeRed;6;77.12;
3149;Think Computer Corporation;6073;Linen;4;59.35;
3150;SAP;33412;LightCyan;5;23.69;
3151;CrowdANALYTIX;77239;Green;5;44.05;
3152;IMS Health;14564;DarkViolet;4;74.56;
3153;Quid;2831;DarkSeaGreen;7;35.88;
3154;Garmin;60869;MistyRose;6;20.66;
3155;eInstitutional;63918;PeachPuff;7;37.03;
3156;Business and Legal Resources;84200;PaleTurquoise;8;20.26;
3157;Remi;9679;MediumSlateBlue;5;74.28;
3158;Way Better Patents;19661;YellowGreen;6;20.93;
3159;WebFilings;79246;Black;4;25.82;
3160;Nielsen;43340;DarkGoldenRod;6;74.43;
3161;Keychain Logistics Corp.;22326;LightGoldenRodYellow;5;57.07;
3162;The Advisory Board Company;23255;Teal;5;29.08;
3163;LegiStorm;2757;HotPink;4;21.49;
3164;Capital Cube;43700;Lavender;6;53.21;
3165;Knowledge Agency;89514;LightGreen;4;27.51;
3166;Informatica;81092;FireBrick;8;70.27;
3167;State Farm Insurance;14527;WhiteSmoke;7;21.83;
3168;USSearch;97781;LightGray;4;28.11;
3169;BlackRock;15750;DeepPink;5;60.25;
3170;Personal, Inc.;157;DarkCyan;4;59.60;
3171;Kimono Labs;9733;RoyalBlue;4;41.36;
3172;TopCoder;10689;YellowGreen;4;28.30;
3173;Fitch;201;DarkGreen;7;75.92;
3174;Amazon Web Services;25890;Pink;6;53.20;
3175;SolarList;25965;DarkCyan;5;27.27;
3176;PlotWatt;37275;DarkCyan;6;49.38;
3177;USSearch;63178;PapayaWhip;7;58.02;
3178;HERE;42080;MidnightBlue;5;22.86;
3179;Patently-O;62379;MintCream;5;36.40;
3180;Rezolve Group;60184;LemonChiffon;6;32.65;
3181;Loqate, Inc.;73920;White;6;78.88;
3182;iFactor Consulting;22218;Aqua;6;52.46;
3183;FutureAdvisor;55228;Black;4;42.28;
3184;Remi;49034;SeaGreen;6;57.67;
3185;OSIsoft;74960;DarkSalmon;4;72.88;
3186;USSearch;89959;DarkRed;5;68.10;
3187;Graebel Van Lines;66482;Orchid;8;45.09;
3188;SimpleTuition;22074;Black;7;25.46;
3189;CitySourced;7174;Fuchsia;6;54.31;
3190;WebFilings;45686;Indigo ;7;58.55;
3191;PricewaterhouseCoopers (PWC);96163;PaleVioletRed;7;75.19;
3192;Enervee Corporation;92642;Tan;6;41.30;
3193;STILLWATER SUPERCOMPUTING INC;38873;MediumSeaGreen;4;66.10;
3194;CGI;79328;LimeGreen;8;28.22;
3195;Marlin & Associates;19395;DarkSalmon;8;77.45;
3196;Enervee Corporation;70772;SeaGreen;8;64.87;
3197;KidAdmit, Inc.;87508;Turquoise;4;46.35;
3198;Compendia Bioscience Life Technologies;81105;DimGray;7;71.93;
3199;Berkshire Hathaway;49334;Turquoise;8;26.83;
3200;Fujitsu;93764;Chartreuse;7;39.11;
3201;PlotWatt;94578;Magenta;4;65.58;
3202;Nielsen;29264;Cornsilk;8;36.73;
3203;CareSet Systems;84964;YellowGreen;7;33.95;
3204;Lumesis, Inc.;77903;SeaShell;7;39.10;
3205;Intelius;71308;White;8;36.51;
3206;Thomson Reuters;56755;Fuchsia;7;60.80;
3207;FindTheBest.com;30524;MintCream;5;28.14;
3208;Civinomics;60426;Indigo ;7;40.05;
3209;Rand McNally;73538;PowderBlue;4;79.30;
3210;Sage Bionetworks;48201;Chartreuse;7;38.73;
3211;Biovia;5872;MediumVioletRed;4;23.40;
3212;WeMakeItSafer;8882;MediumVioletRed;5;66.49;
3213;CliniCast;81667;Fuchsia;8;36.60;
3214;Boundless;49485;YellowGreen;6;39.18;
3215;Teradata;60723;LemonChiffon;7;56.97;
3216;PublicEngines;28033;Bisque;5;43.97;
3217;CityScan;97092;DeepSkyBlue;5;28.67;
3218;Knowledge Agency;73585;PaleGoldenRod;7;56.40;
3219;AtSite;60029;Snow;5;40.80;
3220;H3 Biomedicine;97139;Aquamarine;8;27.27;
3221;Personal Democracy Media;14771;Aqua;5;52.39;
3222;Civic Insight;25345;MediumSlateBlue;6;51.81;
3223;Ecodesk;59348;DimGrey;8;70.83;
3224;Civinomics;84088;Purple;5;54.11;
3225;Open Data Nation;69119;PeachPuff;8;60.27;
3226;TuvaLabs;34290;PaleVioletRed;4;38.25;
3227;Aidin;72306;Violet;8;58.03;
3228;5PSolutions;7727;Aqua;8;59.01;
3229;CitySourced;92940;SandyBrown;6;43.73;
3230;Collective IP;57383;BlanchedAlmond;7;67.44;
3231;Enervee Corporation;26277;MediumBlue;4;53.52;
3232;Avvo;14559;MistyRose;6;28.62;
3233;PolicyMap;55992;DarkGray;7;68.34;
3234;Expert Health Data Programming, Inc.;65879;LightSteelBlue;7;62.01;
3235;Accenture;26856;PeachPuff;6;53.53;
3236;Personal, Inc.;40157;DarkSeaGreen;6;69.12;
3237;Everyday Health;8634;Cornsilk;6;25.42;
3238;Chubb;35505;PaleGoldenRod;8;28.85;
3239;TuvaLabs;90372;Green;4;46.68;
3240;ConnectEDU;92016;Green;4;34.87;
3241;StreetCred Software, Inc;37271;DarkGoldenRod;6;44.12;
3242;Golden Helix;35599;DeepSkyBlue;4;21.89;
3243;Castle Biosciences;6033;DarkSlateBlue;4;56.86;
3244;Energy Solutions Forum;56137;CornflowerBlue;5;38.25;
3245;NERA Economic Consulting;89889;GreenYellow;4;25.60;
3246;Ontodia, Inc;37189;CadetBlue;6;69.13;
3247;Progressive Insurance Group;51791;Khaki;7;51.27;
3248;Progressive Insurance Group;86425;Gainsboro;4;72.86;
3249;Zoner;68458;LightYellow;8;42.03;
3250;Fidelity Investments;10606;Orange;6;67.85;
3251;CostQuest;95734;DarkOliveGreen;8;43.03;
3252;Ensco;99551;Khaki;8;20.84;
3253;KPMG;6296;PowderBlue;8;68.00;
3254;Azavea;66460;LightCyan;6;41.23;
3255;realtor.com;153;Peru;8;74.64;
3256;Morningstar, Inc.;51160;Lime;4;79.18;
3257;CrowdANALYTIX;48486;Teal;7;51.16;
3258;PayScale, Inc.;47411;Gold;4;23.99;
3259;Gallup;20662;Snow;8;35.97;
3260;POPVOX;8927;OldLace;8;65.93;
3261;Civis Analytics;86155;PapayaWhip;6;33.47;
3262;Liberty Mutual Insurance Cos.;82088;CornflowerBlue;5;75.96;
3263;Equal Pay for Women;63056;YellowGreen;7;69.30;
3264;ProPublica;64320;DarkSeaGreen;7;68.55;
3265;Cappex;85799;RoyalBlue;6;64.94;
3266;Ensco;98069;Snow;6;79.15;
3267;Loqate, Inc.;82882;SpringGreen;4;79.17;
3268;Remi;23511;LightGreen;6;35.41;
3269;PIXIA Corp;67706;DarkMagenta;8;39.41;
3270;Appallicious;92029;Wheat;8;44.13;
3271;SnapSense;65984;SeaShell;6;77.92;
3272;TrialTrove;11139;Khaki;5;70.78;
3273;Kroll Bond Ratings Agency;68062;Thistle;6;61.61;
3274;Trintech;84437;Ivory;5;26.22;
3275;Abt Associates;60787;DarkMagenta;8;42.38;
3276;Quid;80935;Silver;4;23.90;
3277;Vimo;18953;SteelBlue;8;36.70;
3278;Intelius;80898;MidnightBlue;8;63.24;
3279;Fidelity Investments;18747;DarkBlue;4;33.42;
3280;Caspio;5513;SteelBlue;7;47.78;
3281;Barchart;35285;Red;6;57.47;
3282;Chubb;81021;PaleGoldenRod;5;69.37;
3283;Lenddo;87510;LightGray;6;65.96;
3284;College Abacus, an ECMC initiative;5673;Pink;7;56.95;
3285;IFI CLAIMS Patent Services;31895;AliceBlue;5;20.75;
3286;InnoCentive;14311;Purple;5;30.15;
3287;Biovia;80326;DarkViolet;7;37.98;
3288;Sterling Infosystems;96511;MistyRose;6;30.23;
3289;First Fuel Software;78614;Magenta;5;30.05;
3290;Docket Alarm, Inc.;52776;OrangeRed;5;45.39;
3291;Kyruus;23359;LimeGreen;6;57.61;
3292;Credit Sesame;30184;Darkorange;5;22.71;
3293;IFI CLAIMS Patent Services;68118;Linen;6;51.11;
3294;Farmers;47538;OrangeRed;7;31.77;
3295;TransparaGov;72103;Maroon;8;37.91;
3296;Docket Alarm, Inc.;78613;Navy;7;41.40;
3297;Evidera;53542;Pink;7;32.39;
3298;Bekins;53014;BlueViolet;6;43.79;
3299;Kyruus;36160;Plum;5;53.86;
3300;Peterson's;60417;LightSkyBlue;7;33.79;
3301;First Fuel Software;53717;LightGreen;8;62.24;
3302;Workhands;11977;Violet;8;31.52;
3303;Stormpulse;4167;RoyalBlue;5;46.50;
3304;YourMapper;73024;AliceBlue;5;44.31;
3305;Keychain Logistics Corp.;4192;PaleGreen;6;47.35;
3306;Berkery Noyes MandASoft;9765;Snow;4;63.38;
3307;DataLogix;64388;Lavender;5;59.35;
3308;indoo.rs;62548;MintCream;5;21.88;
3309;Ranku;6755;SandyBrown;6;56.10;
3310;Morningstar, Inc.;20007;SaddleBrown;5;37.20;
3311;The Govtech Fund;18881;Blue;5;29.11;
3312;Arrive Labs;90651;Azure;5;24.94;
3313;Smartronix;61126;PaleGoldenRod;4;75.65;
3314;Ernst & Young LLP;66496;Blue;7;22.47;
3315;Climate Corporation;48664;MediumVioletRed;8;75.38;
3316;Abt Associates;26460;Navy;7;40.26;
3317;Govzilla, Inc.;73307;LimeGreen;6;64.50;
3318;Forrester Research;2246;LightCoral;8;40.12;
3319;Moody's;15314;Bisque;5;23.81;
3320;BillGuard;44288;Salmon;8;64.01;
3321;Docket Alarm, Inc.;95649;Blue;4;45.96;
3322;North American Van Lines;51325;Gray;8;20.40;
3323;USSearch;86363;Darkorange;8;28.60;
3324;ConnectEDU;77471;AliceBlue;6;42.39;
3325;Xatori;92364;Silver;5;79.61;
3326;Vitals;43495;Salmon;5;28.90;
3327;Merrill Corp.;62147;NavajoWhite;5;46.70;
3328;HopStop;94733;Aquamarine;7;63.15;
3329;Captricity;13398;MistyRose;5;42.64;
3330;PublicEngines;73775;LightPink;4;22.69;
3331;Merrill Lynch;37081;BlanchedAlmond;8;38.11;
3332;KidAdmit, Inc.;59573;HoneyDew;7;74.77;
3333;KidAdmit, Inc.;55958;DeepSkyBlue;4;50.49;
3334;Personal Democracy Media;18255;CornflowerBlue;8;21.06;
3335;Mapbox;41534;LimeGreen;5;78.16;
3336;Suddath;9359;YellowGreen;4;61.33;
3337;3 Round Stones, Inc.;72158;LawnGreen;4;66.20;
3338;PlotWatt;18777;DarkSeaGreen;8;77.03;
3339;MapQuest;45655;DarkSeaGreen;8;73.44;
3340;TopCoder;65611;Cornsilk;5;60.94;
3341;Altova;93539;DarkSeaGreen;6;22.51;
3342;LoseIt.com;53198;Green;8;40.11;
3343;Tableau Software;51034;DarkGreen;8;67.95;
3344;NERA Economic Consulting;27993;IndianRed ;4;66.15;
3345;PlanetEcosystems;33351;PaleGoldenRod;4;50.42;
3346;Relationship Science;63444;FloralWhite;8;72.44;
3347;Apextech LLC;40035;Sienna;8;20.74;
3348;Deloitte;28764;DarkRed;5;46.27;
3349;Citigroup;18878;Azure;4;26.86;
3350;BlackRock;77304;LightSkyBlue;6;76.12;
3351;New Media Parents;47949;Beige;8;79.74;
3352;CitySourced;35975;Blue;4;20.05;
3353;Mozio;98958;LightSteelBlue;5;33.96;
3354;Teradata;16462;SeaGreen;5;67.63;
3355;Impact Forecasting (Aon);57393;Lime;7;39.40;
3356;North American Van Lines;46599;MediumAquaMarine;8;43.09;
3357;(Leg)Cyte;96971;MediumSlateBlue;7;25.50;
3358;Code for America;7789;Plum;7;61.09;
3359;ASC Partners;5318;CadetBlue;6;52.86;
3360;CoreLogic;27434;Beige;8;56.85;
3361;Way Better Patents;44608;CadetBlue;8;47.56;
3362;Import.io;41132;DarkCyan;4;48.15;
3363;Tableau Software;71705;DarkTurquoise;7;35.35;
3364;Analytica;88413;MediumTurquoise;4;55.52;
3365;TrialTrove;57868;Black;8;68.71;
3366;SpaceCurve;49930;MediumSpringGreen;5;51.17;
3367;Liberty Mutual Insurance Cos.;89945;Pink;5;77.74;
3368;Rivet Software;22923;Coral;8;39.68;
3369;xDayta;58188;CornflowerBlue;4;59.42;
3370;Thomson Reuters;51502;LightSkyBlue;7;29.73;
3371;Energy Points, Inc.;88966;DimGray;6;29.51;
3372;PowerAdvocate;9625;FloralWhite;7;47.80;
3373;Cambridge Information Group;56925;Bisque;4;22.25;
3374;Plus-U;13946;Tomato;6;28.53;
3375;U.S. News Schools;9589;Bisque;7;24.08;
3376;eScholar LLC.;67764;OliveDrab;8;47.32;
3377;Charles Schwab Corp.;53147;CadetBlue;6;52.74;
3378;InfoCommerce Group;19195;DarkRed;8;65.04;
3379;TowerData;97516;PowderBlue;8;36.81;
3380;Department of Better Technology;11558;LimeGreen;5;51.34;
3381;SpotCrime;27398;DarkSeaGreen;5;55.41;
3382;McKinsey;68549;MediumSpringGreen;6;39.10;
3383;Adaptive;94279;MediumTurquoise;4;71.09;
3384;American Red Ball Movers;77783;Plum;4;73.36;
3385;Weight Watchers;62104;Aquamarine;5;41.22;
3386;Thinknum;21168;LemonChiffon;5;24.43;
3387;AutoGrid Systems;3181;Fuchsia;7;43.38;
3388;Teradata;87999;PaleVioletRed;7;72.70;
3389;karmadata;1544;MediumOrchid;7;39.56;
3390;CliniCast;14931;MediumVioletRed;6;65.09;
3391;Porch;97702;MidnightBlue;4;20.85;
3392;Intelius;39803;MediumBlue;8;66.09;
3393;SAP;11411;OldLace;7;44.45;
3394;Import.io;44124;Black;6;46.73;
3395;STILLWATER SUPERCOMPUTING INC;80372;PapayaWhip;7;77.64;
3396;PlaceILive.com;90963;LightSlateGray;6;77.67;
3397;Roadify Transit;15038;DodgerBlue;8;54.50;
3398;Aunt Bertha, Inc.;68110;YellowGreen;8;42.82;
3399;PolicyMap;43863;SteelBlue;4;62.46;
3400;Everyday Health;68898;DeepPink;6;73.98;
3401;Peterson's;22513;Aqua;5;58.52;
3402;Bekins;10848;NavajoWhite;7;63.20;
3403;NERA Economic Consulting;82423;SandyBrown;7;79.70;
3404;iFactor Consulting;9973;YellowGreen;6;33.39;
3405;DataMade;21328;Bisque;7;64.47;
3406;Sage Bionetworks;97135;CornflowerBlue;5;54.07;
3407;Paxata;41819;LightBlue;7;39.02;
3408;StockSmart;48749;LightCyan;8;48.06;
3409;BaleFire Global;11588;SlateBlue;4;69.85;
3410;realtor.com;65823;MintCream;5;51.63;
3411;Eat Shop Sleep;61355;LightGreen;6;43.48;
3412;Rapid Cycle Solutions;96239;Blue;7;73.99;
3413;DataMade;84721;MediumOrchid;8;66.10;
3414;Navico;6916;MediumSlateBlue;7;25.64;
3415;LoseIt.com;27009;Tan;8;51.27;
3416;Marlin Alter and Associates;15694;BlueViolet;8;35.43;
3417;Standard and Poor's;28173;DarkBlue;6;47.05;
3418;Acxiom;14380;SpringGreen;5;57.62;
3419;OptumInsight;72683;Turquoise;4;62.34;
3420;realtor.com;97755;White;8;58.19;
3421;PossibilityU;47757;MediumSeaGreen;5;53.97;
3422;CAN Capital;59374;OliveDrab;7;34.78;
3423;Adaptive;59824;DeepPink;7;28.67;
3424;Cambridge Semantics;97437;LightSteelBlue;7;78.56;
3425;Construction Monitor LLC;80963;MintCream;4;27.69;
3426;Allied Van Lines;76871;Khaki;5;27.96;
3427;Propeller Health;27053;PowderBlue;4;76.19;
3428;FlightAware;95235;DodgerBlue;8;54.71;
3429;Urban Mapping, Inc;27146;Beige;6;30.55;
3430;Charles River Associates;45045;MidnightBlue;7;37.39;
3431;GuideStar;50378;Coral;5;44.99;
3432;The Govtech Fund;17225;DarkGreen;8;23.38;
3433;Personal, Inc.;30888;Cornsilk;7;46.34;
3434;Compared Care;82817;DarkViolet;8;29.28;
3435;Impaq International;70936;CadetBlue;5;58.27;
3436;Workhands;45044;Chartreuse;7;68.35;
3437;GreatSchools;17610;Maroon;8;42.13;
3438;REI Systems;51292;Lime;5;59.03;
3439;GenoSpace;11040;MediumSpringGreen;6;69.30;
3440;Chemical Abstracts Service;46288;Cornsilk;6;57.84;
3441;Rapid Cycle Solutions;81609;Orchid;4;50.76;
3442;Accenture;16305;DimGray;6;48.54;
3443;LoopNet;83491;FireBrick;4;37.38;
3444;Fuzion Apps, Inc.;15398;Ivory;6;35.78;
3445;CostQuest;94972;CornflowerBlue;7;76.54;
3446;Impact Forecasting (Aon);62270;WhiteSmoke;5;31.03;
3447;Estately;63897;Purple;7;38.62;
3448;Honest Buildings;55518;Linen;5;35.19;
3449;Webitects;57010;CornflowerBlue;8;79.37;
3450;LOGIXDATA, LLC;13800;MediumAquaMarine;6;27.71;
3451;TuvaLabs;10502;Linen;6;31.35;
3452;LegiStorm;68225;MediumSeaGreen;4;69.30;
3453;ideas42;63129;MintCream;7;21.14;
3454;Fastcase;69668;Chocolate;8;64.19;
3455;Lilly Open Innovation Drug Discovery;57316;ForestGreen;5;49.14;
3456;Genability;77594;LavenderBlush;4;21.43;
3457;Arrive Labs;86838;Lavender;4;74.19;
3458;Predilytics;67206;Peru;8;29.41;
3459;Bekins;99591;SpringGreen;7;58.40;
3460;Azavea;92759;OrangeRed;4;65.86;
3461;HelloWallet;29921;Linen;7;60.24;
3462;ProgrammableWeb;64846;Magenta;7;39.15;
3463;Urban Airship;47825;WhiteSmoke;6;57.89;
3464;IW Financial;52459;FireBrick;6;39.91;
3465;Impaq International;37177;DimGrey;6;64.51;
3466;Liquid Robotics;32661;PowderBlue;8;61.98;
3467;PYA Analytics;25622;PapayaWhip;5;45.11;
3468;Arrive Labs;54998;DodgerBlue;6;25.61;
3469;Climate Corporation;45858;Gainsboro;6;75.06;
3470;Booz Allen Hamilton;64612;DarkRed;6;21.57;
3471;Votizen;53080;SpringGreen;7;45.34;
3472;NuCivic;8277;Chocolate;5;32.24;
3473;Allied Van Lines;47124;Aqua;6;23.69;
3474;Honest Buildings;81665;Sienna;4;75.23;
3475;National Van Lines;70828;Chartreuse;6;39.43;
3476;Reed Elsevier;37417;MistyRose;6;45.71;
3477;Vimo;2880;DimGrey;7;78.06;
3478;Teradata;6502;PaleGreen;8;32.30;
3479;Personal Democracy Media;24204;Tan;7;26.92;
3480;Quertle;74270;MediumVioletRed;8;40.23;
3481;How's My Offer?;69189;DarkOliveGreen;5;38.71;
3482;Telenav;67019;HoneyDew;6;20.43;
3483;WattzOn;14981;GhostWhite;8;69.26;
3484;Vitals;68027;GhostWhite;5;35.01;
3485;Center for Responsive Politics;20904;RosyBrown;7;49.83;
3486;CoolClimate;44274;PaleGoldenRod;7;79.82;
3487;Weather Underground;77358;LightGreen;5;22.24;
3488;ConnectEDU;78673;Moccasin;5;38.16;
3489;RedLaser;62769;SlateGray;5;31.36;
3490;The Schork Report;68276;OldLace;4;41.59;
3491;New Media Parents;32919;DodgerBlue;6;71.64;
3492;InCadence;48222;Peru;5;38.28;
3493;ProgrammableWeb;97705;LightSteelBlue;7;34.17;
3494;Smart Utility Systems;61098;WhiteSmoke;6;52.66;
3495;Retroficiency;46125;BlueViolet;4;54.29;
3496;Teradata;45526;SlateBlue;5;58.32;
3497;Code for America;29958;PapayaWhip;4;59.36;
3498;Teradata;84367;Tan;4;21.59;
3499;Merrill Corp.;56684;SteelBlue;6;34.97;
3500;Biovia;28309;Coral;7;42.79;
3501;Forrester Research;19505;Black;6;41.78;
3502;Esri;7505;AntiqueWhite;4;35.25;
3503;SpotCrime;43068;Darkorange;6;41.81;
3504;Dabo Health;38514;OldLace;8;73.69;
3505;Reed Elsevier;18953;Teal;6;36.12;
3506;Symcat;12468;Tomato;4;65.77;
3507;Castle Biosciences;97904;DarkCyan;4;31.92;
3508;Caspio;41986;DarkOliveGreen;7;55.51;
3509;Personalis;96566;Salmon;6;44.45;
3510;Politify;15086;DarkMagenta;8;60.64;
3511;PatientsLikeMe;68529;Cyan;8;54.42;
3512;McGraw Hill Financial;74799;LightCyan;8;66.43;
3513;Caspio;50683;Magenta;7;45.89;
3514;TopCoder;20635;GhostWhite;5;39.94;
3515;Ez-XBRL;82894;LightSlateGray;6;27.21;
3516;Zebu Compliance Solutions;15703;DeepPink;6;47.95;
3517;Geofeedia;51320;Chocolate;8;69.54;
3518;American Red Ball Movers;6559;DarkKhaki;6;69.33;
3519;Barchart;60500;Cornsilk;4;78.76;
3520;Thinknum;61245;MediumAquaMarine;5;29.33;
3521;Mercaris;45414;Teal;7;62.82;
3522;OnStar;71254;Violet;5;22.30;
3523;REI Systems;27286;IndianRed ;6;41.92;
3524;OpportunitySpace, Inc.;48153;DarkBlue;7;57.33;
3525;Booz Allen Hamilton;48663;PowderBlue;8;68.82;
3526;Keychain Logistics Corp.;6259;Lavender;8;78.38;
3527;Climate Corporation;18638;SlateGray;8;71.82;
3528;Earth Networks;31435;CadetBlue;5;57.74;
3529;Brightscope;56318;DarkGoldenRod;8;64.55;
3530;TuvaLabs;6285;DimGray;4;51.04;
3531;Next Step Living;69132;Black;4;62.71;
3532;Qado Energy, Inc.;30496;SpringGreen;6;57.98;
3533;Social Explorer;44269;GreenYellow;7;30.54;
3534;PEV4me.com;62167;DimGrey;6;51.42;
3535;3 Round Stones, Inc.;34230;PaleGoldenRod;8;70.63;
3536;SpotCrime;84714;MediumTurquoise;6;33.20;
3537;DataMarket;95100;Plum;5;20.04;
3538;Investormill;8127;LemonChiffon;8;58.07;
3539;Tableau Software;77470;Lavender;4;57.55;
3540;5PSolutions;41045;Peru;7;24.67;
3541;NerdWallet;21976;LightSalmon;8;42.53;
3542;LOGIXDATA, LLC;54072;SeaGreen;6;33.77;
3543;College Abacus, an ECMC initiative;97264;LightSkyBlue;4;77.51;
3544;TrueCar;73114;DarkSlateGray;6;51.50;
3545;Abt Associates;2127;DarkRed;5;36.23;
3546;CB Insights;22922;SlateGray;6;72.23;
3547;Socrata;97296;PaleTurquoise;4;66.63;
3548;Way Better Patents;4615;LightSkyBlue;7;32.35;
3549;Synthicity;18560;DarkGray;6;38.36;
3550;realtor.com;24200;OliveDrab;7;25.50;
3551;Intelius;50919;Maroon;6;66.12;
3552;OnStar;37152;LightSlateGray;7;74.97;
3553;Lucid;78065;Thistle;7;55.63;
3554;Deloitte;61521;Blue;7;63.60;
3555;Estately;10368;MediumSlateBlue;5;35.57;
3556;Enervee Corporation;81836;Gainsboro;6;41.99;
3557;Booz Allen Hamilton;4723;YellowGreen;6;26.63;
3558;Accela;71593;SlateBlue;6;54.84;
3559;Energy Solutions Forum;15538;Fuchsia;4;45.80;
