item_id;supplier;category_id;color;size;price;abcvd
4739;Merrill Corp.;1409;LavenderBlush;8;33.40;
4740;Boundless;41385;CornflowerBlue;4;75.45;
4741;StreetCred Software, Inc;42340;DarkGoldenRod;4;62.81;
4742;SpaceCurve;93388;LawnGreen;8;43.41;
4743;Child Care Desk;73533;DarkSeaGreen;7;71.82;
4744;Enervee Corporation;87;Turquoise;6;21.24;
4745;Esri;91376;PaleVioletRed;5;21.79;
4746;3 Round Stones, Inc.;4664;LavenderBlush;8;76.58;
4747;InnoCentive;3039;Gainsboro;6;65.01;
4748;Paxata;47356;MintCream;5;63.08;
4749;Ensco;13406;FireBrick;8;74.27;
4750;Revelstone;11253;Red;7;23.10;
4751;PlanetEcosystems;99868;SpringGreen;5;25.20;
4752;Brightscope;92720;Wheat;4;58.37;
4753;TowerData;92435;Snow;8;36.98;
4754;Factset;89557;PapayaWhip;4;66.99;
4755;Alltuition;20703;Bisque;6;44.44;
4756;FarmLogs;54580;DimGray;8;51.98;
4757;Adaptive;83784;SteelBlue;7;59.59;
4758;SimpleTuition;72452;Magenta;4;25.76;
4759;Seabourne;68376;Yellow;4;39.88;
4760;OnDeck;89561;DarkGreen;4;42.45;
4761;VisualDoD, LLC;32043;LightSteelBlue;6;35.23;
4762;Apextech LLC;92083;MediumSlateBlue;8;54.77;
4763;Investormill;51744;LightSalmon;8;72.00;
4764;GovTribe;97771;Orchid;5;56.24;
4765;PatientsLikeMe;67921;DarkSlateBlue;6;33.32;
4766;Civic Impulse LLC;20554;FireBrick;6;74.33;
4767;Construction Monitor LLC;25219;MediumAquaMarine;4;42.41;
4768;Calcbench, Inc.;27801;Yellow;4;79.51;
4769;Be Informed;7346;LimeGreen;8;67.65;
4770;Politify;39379;Sienna;6;61.83;
4771;SolarList;3568;MediumSlateBlue;6;28.47;
4772;Social Explorer;75450;MediumSeaGreen;7;21.43;
4773;GetRaised;23576;Tomato;6;36.59;
4774;Factual;93571;Maroon;4;79.37;
4775;Business and Legal Resources;19698;DarkBlue;7;60.69;
4776;Kaiser Permanante;18568;MediumVioletRed;5;23.81;
4777;AreaVibes Inc.;78503;HotPink;5;26.38;
4778;WeMakeItSafer;45779;DarkOrchid;4;76.22;
4779;IMS Health;66097;GoldenRod;4;52.04;
4780;Construction Monitor LLC;1150;Maroon;4;20.59;
4781;Wolters Kluwer;98633;Beige;7;71.93;
4782;Cloudspyre;74819;Crimson;7;56.25;
4783;3 Round Stones, Inc.;73672;Salmon;4;78.29;
4784;iFactor Consulting;88592;Teal;6;50.71;
4785;Sage Bionetworks;28844;OliveDrab;5;38.72;
4786;Votizen;72472;Aqua;4;40.46;
4787;The Schork Report;18100;Aquamarine;6;73.77;
4788;Parsons Brinckerhoff;2479;Thistle;7;22.19;
4789;Datamyne;30709;DarkSeaGreen;7;43.01;
4790;ZocDoc;27481;Black;4;37.66;
4791;Ensco;40870;PaleVioletRed;6;53.58;
4792;Think Computer Corporation;88876;Teal;8;68.99;
4793;STILLWATER SUPERCOMPUTING INC;41904;LightSeaGreen;6;65.20;
4794;Junar, Inc.;42061;CadetBlue;4;62.02;
4795;Unigo LLC;53191;Plum;4;74.14;
4796;nGAP Incorporated;90950;LightSlateGray;5;58.98;
4797;Mapbox;52946;Ivory;6;24.49;
4798;Municode;1105;LightCyan;6;32.57;
4799;Civic Insight;61241;LightGreen;4;75.69;
4800;LegiNation, Inc.;49333;Bisque;7;22.28;
4801;DataLogix;51911;Plum;6;65.31;
4802;Progressive Insurance Group;4159;Maroon;5;54.52;
4803;FlightStats;30890;GreenYellow;6;57.02;
4804;Revelstone;97592;Plum;5;45.59;
4805;CoolClimate;60241;LawnGreen;7;47.83;
4806;xDayta;28754;OliveDrab;8;74.01;
4807;BlackRock;29149;DeepSkyBlue;8;65.16;
4808;ASC Partners;27210;BurlyWood;7;39.00;
4809;PowerAdvocate;11515;GoldenRod;7;60.33;
4810;Splunk;8358;BlueViolet;5;48.51;
4811;EMC;95406;GoldenRod;4;54.93;
4812;Healthline;84525;DarkSeaGreen;8;44.33;
4813;AccuWeather;68873;MistyRose;5;41.90;
4814;The Bridgespan Group;78660;OrangeRed;6;57.72;
4815;Bekins;28606;Teal;8;61.39;
4816;Sterling Infosystems;54575;LightSalmon;7;76.45;
4817;Microsoft Windows Azure Marketplace;27334;RoyalBlue;7;59.34;
4818;WeMakeItSafer;97471;LightYellow;5;23.16;
4819;Golden Helix;75041;DarkSalmon;7;20.34;
4820;Retroficiency;7569;Violet;7;21.18;
4821;iFactor Consulting;46454;OrangeRed;6;76.77;
4822;BlackRock;32278;CadetBlue;8;47.29;
4823;JJ Keller;28912;GreenYellow;7;29.27;
4824;Ez-XBRL;46704;Orchid;4;46.61;
4825;Civis Analytics;21914;SteelBlue;5;23.96;
4826;Import.io;82900;AliceBlue;5;33.34;
4827;Mapbox;42640;Pink;4;60.37;
4828;Informatica;12169;Orchid;6;48.40;
4829;Capital Cube;61113;FireBrick;4;36.50;
4830;LoopNet;94863;Aqua;8;56.81;
4831;PlaceILive.com;56424;DodgerBlue;5;62.18;
4832;Epsilon;33822;DeepSkyBlue;7;23.33;
4833;DataMade;6161;OrangeRed;5;41.04;
4834;Impact Forecasting (Aon);7673;Beige;5;47.34;
4835;SpaceCurve;46182;DimGrey;6;42.23;
4836;CostQuest;15339;PaleGreen;7;75.56;
4837;Datamyne;46253;DarkSlateBlue;5;65.50;
4838;Barchart;29136;MediumVioletRed;6;44.79;
4839;WebFilings;74588;LightSteelBlue;6;22.40;
4840;Noesis;37076;Orchid;5;30.05;
4841;Relationship Science;31742;Teal;6;43.77;
4842;Avvo;29491;MidnightBlue;8;70.38;
4843;BetterLesson;24164;Azure;4;56.00;
4844;Maponics;64432;Orange;8;47.57;
4845;Personalis;24530;Plum;4;48.48;
4846;Civic Impulse LLC;97786;SkyBlue;4;56.86;
4847;Connotate;11193;LightSteelBlue;6;54.92;
4848;WaterSmart Software;98465;Orange;5;74.51;
4849;Docket Alarm, Inc.;10188;Peru;5;71.19;
4850;SocialEffort Inc;16851;Tomato;8;55.16;
4851;Honest Buildings;33080;Navy;4;20.89;
4852;xDayta;29005;DeepPink;5;23.51;
4853;Clean Power Finance;50264;LightCoral;4;64.36;
4854;BizVizz;69913;DarkOliveGreen;8;70.58;
4855;Science Exchange;66442;Blue;4;62.20;
4856;Business Monitor International;9017;LightPink;8;55.80;
4857;J.P. Morgan Chase;21432;DarkOrchid;5;75.12;
4858;TuvaLabs;48383;Wheat;8;60.75;
4859;Appallicious;88523;Maroon;5;23.04;
4860;Junyo;24737;HoneyDew;6;20.60;
4861;Seabourne;69368;OliveDrab;4;69.05;
4862;Morningstar, Inc.;42486;LightPink;5;44.07;
4863;LOGIXDATA, LLC;61940;GreenYellow;5;74.76;
4864;LexisNexis;54020;Tomato;4;35.59;
4865;OpenGov;21040;LightYellow;8;30.61;
4866;Impact Forecasting (Aon);75729;IndianRed ;6;54.05;
4867;Weather Underground;45414;DarkKhaki;6;77.87;
4868;Ranku;60315;DarkViolet;4;70.86;
4869;Lawdragon;71846;MediumSlateBlue;7;57.74;
4870;Teradata;14513;LightSalmon;8;48.91;
4871;5PSolutions;78294;ForestGreen;6;76.03;
4872;Kyruus;62582;White;8;48.08;
4873;Informatica;23093;Azure;5;34.90;
4874;CareSet Systems;95307;SpringGreen;6;50.15;
4875;Lilly Open Innovation Drug Discovery;18113;LightYellow;5;68.55;
4876;Funding Circle;14380;MediumSeaGreen;4;66.10;
4877;Development Seed;99763;DarkSeaGreen;7;38.57;
4878;Apextech LLC;75129;SaddleBrown;6;38.52;
4879;LOVELAND Technologies;56680;LightSlateGray;7;54.43;
4880;RedLaser;85475;Violet;6;23.41;
4881;Morgan Stanley;17641;LightPink;6;47.90;
4882;Microsoft Windows Azure Marketplace;99251;Orange;8;54.33;
4883;DataWeave;32774;DarkKhaki;8;42.20;
4884;Weather Channel;46105;IndianRed ;8;24.15;
4885;Ecodesk;78621;RosyBrown;7;45.58;
4886;Epsilon;8293;MediumVioletRed;8;38.40;
4887;Kimono Labs;15625;MediumTurquoise;8;33.74;
4888;Teradata;78566;Salmon;5;40.27;
4889;Nielsen;30565;FloralWhite;5;34.38;
4890;ProgrammableWeb;31649;LightCoral;5;62.23;
4891;eScholar LLC.;12249;DeepPink;6;49.91;
4892;Persint;3695;LavenderBlush;5;26.03;
4893;Investormill;30466;Chocolate;8;53.11;
4894;Teradata;49144;Tomato;8;58.84;
4895;Google Public Data Explorer;9995;MediumPurple;8;40.75;
4896;FlightAware;87459;LightCyan;5;69.13;
4897;NextBus;5937;LemonChiffon;6;34.26;
4898;SAP;4829;LightGreen;4;58.54;
4899;McKinsey;69484;Khaki;8;39.70;
4900;Fidelity Investments;73191;Cyan;6;43.87;
4901;Noveda Technologies;62841;PaleGoldenRod;7;33.97;
4902;HopStop;67960;BurlyWood;6;63.49;
4903;College Abacus, an ECMC initiative;40395;Aqua;8;39.86;
4904;Tendril;55433;LightGoldenRodYellow;6;42.89;
4905;ZocDoc;38666;BlanchedAlmond;4;55.59;
4906;Kaiser Permanante;1471;DarkViolet;7;72.37;
4907;Accela;52739;Darkorange;5;58.46;
4908;CareSet Systems;45534;CadetBlue;8;70.87;
4909;Votizen;28119;BurlyWood;8;36.19;
4910;Construction Monitor LLC;3365;Ivory;6;63.07;
4911;Suddath;65938;DarkGoldenRod;8;74.70;
4912;OptumInsight;50478;LightGreen;4;34.92;
4913;PowerAdvocate;47132;DarkGoldenRod;5;72.46;
4914;BetterLesson;67457;IndianRed ;8;43.83;
4915;Gallup;35745;SlateBlue;7;49.17;
4916;Impact Forecasting (Aon);28017;LightSlateGray;8;51.52;
4917;Accela;16175;BlanchedAlmond;8;46.72;
4918;Smart Utility Systems;55810;LightCoral;7;71.87;
4919;Calcbench, Inc.;64834;FloralWhite;4;33.32;
4920;GuideStar;19851;MidnightBlue;5;30.85;
4921;Seabourne;21606;OliveDrab;4;37.58;
4922;Govini;58030;MediumVioletRed;4;28.08;
4923;Fuzion Apps, Inc.;58275;Black;8;41.57;
4924;InnoCentive;28279;DarkKhaki;5;48.33;
4925;BlackRock;48197;Magenta;6;30.73;
4926;AccuWeather;10296;Crimson;5;40.69;
4927;Personalis;11622;DarkMagenta;7;48.02;
4928;Compendia Bioscience Life Technologies;71772;LightSeaGreen;8;64.61;
4929;Roadify Transit;48550;RosyBrown;7;64.24;
4930;Healthgrades;86697;Linen;6;72.73;
4931;ideas42;93054;Orange;6;54.94;
4932;eInstitutional;66005;MediumTurquoise;4;32.89;
4933;Business Monitor International;18334;YellowGreen;6;55.32;
4934;Graematter, Inc.;88974;MediumSlateBlue;7;37.01;
4935;PEV4me.com;49406;BurlyWood;6;74.44;
4936;Earthquake Alert!;51054;SlateGray;5;48.81;
4937;LOVELAND Technologies;17596;Crimson;5;69.29;
4938;Govzilla, Inc.;6393;MediumAquaMarine;8;72.96;
4939;ProPublica;40643;Gainsboro;7;23.61;
4940;CB Insights;43622;MediumVioletRed;8;46.11;
4941;Be Informed;34401;DarkSeaGreen;5;28.76;
4942;North American Van Lines;816;DarkGreen;6;20.41;
4943;Datamyne;65085;MidnightBlue;4;23.46;
4944;Mango Transit;58740;GoldenRod;6;54.04;
4945;SAS;45006;MidnightBlue;8;56.99;
4946;GuideStar;7688;SaddleBrown;5;25.07;
4947;Votizen;33042;LightSeaGreen;8;61.18;
4948;Granicus;36066;SpringGreen;8;41.93;
4949;Tableau Software;8188;MediumOrchid;6;45.78;
4950;Optensity;31897;Lime;6;46.86;
4951;Copyright Clearance Center;99929;BlanchedAlmond;8;26.55;
4952;Civic Impulse LLC;80250;MistyRose;6;27.15;
4953;CB Insights;56732;AliceBlue;5;45.59;
4954;StreetEasy;97926;Peru;7;38.87;
4955;Level One Technologies;60023;Darkorange;4;33.15;
4956;CAN Capital;83456;Pink;4;36.61;
4957;BlackRock;32985;DarkSlateBlue;6;64.75;
4958;Fitch;55909;LightSeaGreen;5;33.27;
4959;LoopNet;75571;LightBlue;4;67.07;
4960;Unigo LLC;11134;LemonChiffon;5;62.20;
4961;InCadence;19427;SlateGray;6;40.51;
4962;Kyruus;43725;Teal;5;43.30;
4963;Lawdragon;52487;MediumSeaGreen;7;36.32;
4964;OSIsoft;93781;Khaki;6;25.70;
4965;Poncho App;49449;Salmon;6;78.83;
4966;Science Exchange;71643;OldLace;7;38.41;
4967;Credit Karma;48237;DarkOrchid;6;62.52;
4968;Cerner;44882;DarkSalmon;8;44.92;
4969;SpeSo Health;48965;DarkSeaGreen;6;46.94;
4970;Govini;2189;ForestGreen;8;35.50;
4971;Canon;27834;LightCoral;6;58.32;
4972;iTriage;61846;Darkorange;6;35.34;
4973;SnapSense;88069;AntiqueWhite;8;35.42;
4974;Appallicious;49480;Green;7;32.73;
4975;IMS Health;35092;MidnightBlue;6;69.50;
4976;Investormill;58586;LightGray;6;42.93;
4977;Apextech LLC;15652;AliceBlue;7;63.06;
4978;Housefax;50277;DarkSlateBlue;5;44.19;
4979;InCadence;75222;Tomato;7;30.70;
4980;GenoSpace;66775;DarkRed;5;63.15;
4981;EarthObserver App;86128;DimGrey;7;69.18;
4982;Locavore;23679;SlateGray;5;63.40;
4983;StreetCred Software, Inc;24429;Moccasin;4;36.96;
4984;Outline;47500;Azure;4;39.38;
4985;Standard and Poor's;20535;OrangeRed;8;27.32;
4986;The Govtech Fund;37497;DarkKhaki;4;23.99;
4987;NerdWallet;98653;MediumSlateBlue;5;36.15;
4988;BetterLesson;69681;LightGray;8;51.92;
4989;TrueCar;4959;DarkOrchid;6;59.93;
4990;iTriage;59266;MediumSeaGreen;7;57.49;
4991;Personalis;54204;Chocolate;5;21.36;
4992;YourMapper;30254;Cornsilk;6;28.86;
4993;Azavea;14515;Coral;8;26.27;
4994;Equal Pay for Women;59878;Orange;7;46.78;
4995;realtor.com;22288;Lavender;4;79.59;
4996;Honest Buildings;64664;White;8;69.86;
4997;TopCoder;63647;DarkMagenta;5;49.97;
4998;Plus-U;49795;SkyBlue;5;32.34;
4999;Sterling Infosystems;67696;Crimson;4;21.92;
5000;FindTheBest.com;21295;DarkOliveGreen;8;65.74;
5001;Yelp;43163;MediumSeaGreen;5;65.46;
5002;Level One Technologies;33079;Purple;4;54.43;
5003;LoopNet;54171;DarkGreen;8;21.85;
5004;Fidelity Investments;88629;PaleGreen;4;40.69;
5005;SpotCrime;62794;Maroon;4;30.80;
5006;LoseIt.com;90662;Indigo ;6;41.83;
5007;WaterSmart Software;68528;DarkSlateBlue;8;37.29;
5008;IBM;14155;LightBlue;4;54.28;
5009;Ernst & Young LLP;25131;Azure;6;69.93;
5010;Biovia;65525;Green;4;34.95;
5011;Healthline;55171;LightPink;8;61.98;
5012;Deloitte;53334;Lime;4;27.30;
5013;Onvia;8797;MediumPurple;5;60.04;
5014;Abt Associates;34732;Indigo ;4;58.24;
5015;Avalara;10812;DarkRed;8;22.28;
5016;Oversight Systems;42110;Tan;4;55.23;
5017;Avalara;34619;Ivory;7;54.73;
5018;Forrester Research;61091;Salmon;5;21.36;
5019;McGraw Hill Financial;50188;Violet;7;50.42;
5020;Progressive Insurance Group;34453;SlateBlue;4;70.34;
5021;FirstPoint, Inc.;43275;Gray;7;75.96;
5022;HealthMap;54105;Magenta;7;35.60;
5023;Center for Responsive Politics;14316;DarkRed;6;73.31;
5024;Parsons Brinckerhoff;13714;Maroon;5;64.14;
5025;Seabourne;70175;DarkBlue;8;20.04;
5026;Earth Networks;7620;LightGreen;5;24.98;
5027;Ensco;2367;Ivory;7;69.61;
5028;Redfin;58660;Cornsilk;7;25.42;
5029;Housefax;1766;DimGray;5;36.04;
5030;Capital Cube;4962;Bisque;4;22.45;
5031;Business and Legal Resources;804;Green;4;29.10;
5032;Credit Sesame;85488;FireBrick;5;73.40;
5033;SAP;206;GhostWhite;8;59.96;
5034;MarketSense;49728;Tan;5;40.73;
5035;People Power;60288;SlateBlue;5;20.83;
5036;College Abacus, an ECMC initiative;85925;Plum;7;73.31;
5037;Municode;2895;PeachPuff;6;64.22;
5038;Seabourne;98892;MidnightBlue;8;43.59;
5039;S&P Capital IQ;95991;AntiqueWhite;8;71.13;
5040;ClearStory Data;31165;DarkKhaki;8;34.75;
5041;IMS Health;59115;Orange;4;33.76;
5042;Practice Fusion;18540;DeepSkyBlue;6;68.96;
5043;Politify;27404;DarkGray;8;30.00;
5044;PatientsLikeMe;83099;PaleVioletRed;6;26.75;
5045;How's My Offer?;20238;Azure;6;58.92;
5046;SpeSo Health;10218;PaleGreen;8;21.86;
5047;Fitch;71020;SkyBlue;7;38.53;
5048;Graematter, Inc.;65439;DarkKhaki;4;52.73;
5049;College Abacus, an ECMC initiative;13935;DimGrey;5;57.93;
5050;Compared Care;18496;FireBrick;7;55.59;
5051;Bridgewater;21810;MidnightBlue;6;71.91;
5052;SmartAsset;58966;PowderBlue;4;54.63;
5053;Glassy Media;32309;Gold;4;48.56;
5054;Trulia;20639;Gainsboro;7;69.37;
5055;Knoema;82111;DarkSeaGreen;4;30.15;
5056;BlackRock;99897;Bisque;6;72.08;
5057;Ecodesk;79769;MediumAquaMarine;6;34.37;
5058;Weather Decision Technologies;57057;SaddleBrown;8;70.15;
5059;Apextech LLC;177;Maroon;8;62.14;
5060;TrustedID;53055;Blue;7;20.11;
5061;Healthline;24406;SlateGray;8;33.20;
5062;Eat Shop Sleep;25755;Yellow;5;69.35;
5063;Accela;9443;YellowGreen;7;73.91;
5064;Solar Census;1621;NavajoWhite;6;33.83;
5065;Knoema;84134;Chocolate;7;62.99;
5066;Moody's;36109;SaddleBrown;7;44.46;
5067;Noesis;50054;Orchid;5;78.38;
5068;Kimono Labs;58246;PaleVioletRed;8;24.45;
5069;Quid;51378;Fuchsia;8;33.74;
5070;FirstPoint, Inc.;6059;MistyRose;5;27.84;
5071;Everyday Health;22928;Khaki;6;45.09;
5072;OnStar;19454;SeaShell;8;71.57;
5073;Ensco;24766;Sienna;8;74.77;
5074;Harris Corporation;81640;MediumPurple;5;39.41;
5075;ReciPal;62929;Violet;8;63.80;
5076;SimpleTuition;95818;MediumOrchid;7;61.15;
5077;Graebel Van Lines;83974;BlanchedAlmond;5;30.57;
5078;BillGuard;86460;Fuchsia;7;48.89;
5079;Kaiser Permanante;35790;DimGray;8;62.02;
5080;Zoner;3882;FloralWhite;4;72.10;
5081;TransUnion;62572;MediumAquaMarine;7;41.51;
5082;State Farm Insurance;42645;Teal;5;54.22;
5083;GetRaised;42728;MistyRose;4;66.13;
5084;Open Data Nation;95390;CornflowerBlue;7;49.66;
5085;WaterSmart Software;52691;HotPink;7;38.46;
5086;Department of Better Technology;26768;BurlyWood;4;73.95;
5087;Unigo LLC;26317;MediumSlateBlue;8;40.08;
5088;PEV4me.com;81694;LightSlateGray;4;33.40;
5089;SAP;49576;DarkViolet;6;25.01;
5090;Civis Analytics;41979;SeaShell;8;70.82;
5091;Granicus;36399;Magenta;4;65.72;
5092;IFI CLAIMS Patent Services;46904;Indigo ;6;47.53;
5093;Panjiva;31503;DarkGray;6;28.34;
5094;Municode;4709;DarkCyan;5;60.92;
5095;American Red Ball Movers;34155;DarkSlateBlue;6;57.82;
5096;Investormill;87555;Gray;6;63.27;
5097;Earthquake Alert!;22010;LightGray;4;48.25;
5098;Remi;22056;Cornsilk;7;39.26;
5099;Equal Pay for Women;77600;LawnGreen;8;52.19;
5100;Govini;94885;Pink;8;51.32;
5101;Seabourne;71186;BlueViolet;4;59.96;
5102;KLD Research;79663;Lavender;5;57.70;
5103;Xcential;10890;LightPink;7;63.72;
5104;Enigma.io;839;Turquoise;4;28.02;
5105;Fujitsu;59725;PaleVioletRed;5;24.31;
5106;ASC Partners;63053;Green;7;75.66;
5107;Keychain Logistics Corp.;66124;NavajoWhite;4;39.74;
5108;LegiNation, Inc.;54623;OliveDrab;8;34.93;
5109;Estately;46341;MediumSeaGreen;7;55.39;
5110;Iodine;27486;Snow;8;29.77;
5111;Business and Legal Resources;58584;Tomato;7;37.32;
5112;Geoscape;23581;Turquoise;6;49.72;
5113;Plus-U;93820;Crimson;4;65.26;
5114;NERA Economic Consulting;80052;Bisque;6;65.01;
5115;TowerData;78947;DeepSkyBlue;6;31.93;
5116;IVES Group Inc;39956;Gainsboro;7;44.28;
5117;TuvaLabs;12017;Thistle;7;64.30;
5118;CoreLogic;28899;Beige;6;27.30;
5119;Arpin Van Lines;54863;MediumSlateBlue;7;36.44;
5120;Amazon Web Services;28243;LightSkyBlue;7;43.14;
5121;Sterling Infosystems;91432;BlanchedAlmond;8;57.72;
5122;Apextech LLC;6768;Yellow;8;72.03;
5123;Sterling Infosystems;59619;Black;7;63.02;
5124;Roadify Transit;58580;LightPink;6;25.10;
5125;Quertle;87996;AliceBlue;7;73.30;
5126;StreetCred Software, Inc;47439;FireBrick;5;53.00;
5127;Amazon Web Services;29719;DarkTurquoise;7;20.97;
5128;Pave;61442;AntiqueWhite;7;51.86;
5129;Ez-XBRL;97694;OliveDrab;8;39.43;
5130;Embark;31606;White;5;65.04;
5131;CliniCast;74246;MistyRose;7;72.46;
5132;Telenav;70860;GreenYellow;7;55.82;
5133;NextBus;7433;SeaGreen;7;23.40;
5134;USAA Group;4270;Salmon;8;51.45;
5135;Porch;29547;LightCoral;8;43.13;
5136;InCadence;31345;LightSteelBlue;5;56.47;
5137;Consumer Reports;69612;Navy;4;35.90;
5138;Mango Transit;43220;PeachPuff;5;27.51;
5139;Geoscape;66336;DarkBlue;8;62.44;
5140;Patently-O;94265;Snow;6;46.35;
5141;Compendia Bioscience Life Technologies;41671;DarkGreen;8;43.73;
5142;karmadata;98025;DarkRed;7;72.90;
5143;Liberty Mutual Insurance Cos.;85129;GhostWhite;5;39.44;
5144;Citigroup;31375;CadetBlue;7;26.85;
5145;Geolytics;26560;DarkKhaki;4;30.26;
5146;DemystData;81655;NavajoWhite;5;72.91;
5147;Liquid Robotics;99162;Indigo ;4;59.06;
5148;Persint;85438;LightPink;6;45.55;
5149;Docket Alarm, Inc.;71197;GreenYellow;6;76.21;
5150;Bloomberg;18232;Aquamarine;6;76.83;
5151;Nationwide Mutual Insurance Company;64163;CornflowerBlue;5;68.51;
5152;Castle Biosciences;2434;BlueViolet;5;30.48;
5153;PublicEngines;84724;SteelBlue;5;52.27;
5154;MuckRock.com;4274;MistyRose;5;26.59;
5155;Apextech LLC;31570;Gainsboro;8;27.88;
5156;indoo.rs;11019;Bisque;7;61.15;
5157;Compared Care;5770;SeaShell;5;36.05;
5158;Energy Points, Inc.;29228;Purple;8;47.51;
5159;Poncho App;83723;LightCoral;6;49.81;
5160;Outline;43810;LightPink;6;60.64;
5161;Embark;91841;SeaGreen;6;51.37;
5162;PeerJ;22512;LightGray;6;32.62;
5163;DemystData;15566;DeepPink;6;27.38;
5164;iRecycle;26042;MediumSeaGreen;7;57.49;
5165;The Bridgespan Group;1266;DarkViolet;7;44.92;
5166;SnapSense;85625;MediumPurple;4;49.36;
5167;SolarList;61141;DarkGreen;8;61.12;
5168;gRadiant Research LLC;66991;PowderBlue;6;47.79;
5169;Rezolve Group;85218;Tomato;6;79.23;
5170;Way Better Patents;30321;AliceBlue;6;69.35;
5171;Wolters Kluwer;56165;BlueViolet;8;61.28;
5172;KLD Research;15581;Maroon;7;70.65;
5173;American Red Ball Movers;76248;PaleVioletRed;6;78.49;
5174;ProgrammableWeb;96171;Darkorange;5;28.98;
5175;CrowdANALYTIX;98293;FloralWhite;6;37.91;
5176;Science Exchange;49350;PaleTurquoise;8;49.43;
5177;Google Public Data Explorer;97010;Darkorange;4;40.13;
5178;DataLogix;27588;DarkTurquoise;5;38.51;
5179;Brightscope;48679;DarkOliveGreen;7;22.03;
5180;Expert Health Data Programming, Inc.;94467;FloralWhite;7;58.28;
5181;Bloomberg;55782;PaleVioletRed;7;47.24;
5182;eScholar LLC.;69206;White;7;57.22;
5183;PowerAdvocate;54045;Blue;8;30.27;
5184;Marinexplore, Inc.;79373;PeachPuff;6;49.26;
5185;Glassy Media;95588;DarkSlateBlue;6;52.53;
5186;Paxata;15770;HotPink;4;58.08;
5187;Consumer Reports;45054;ForestGreen;5;60.38;
5188;Headlight;29338;AntiqueWhite;5;32.24;
5189;Climate Corporation;35341;MistyRose;6;64.79;
5190;JJ Keller;37554;Bisque;8;35.28;
5191;Ontodia, Inc;27805;Fuchsia;4;60.58;
5192;Weather Channel;3524;GoldenRod;4;56.53;
5193;Apextech LLC;56054;PapayaWhip;6;56.72;
5194;S&P Capital IQ;37354;LemonChiffon;5;49.85;
5195;Bloomberg;10671;LightBlue;7;49.84;
5196;Booz Allen Hamilton;40313;MintCream;4;37.62;
5197;Knoema;91847;Plum;7;72.95;
5198;Ceiba Solutions;22561;White;7;48.23;
5199;Practice Fusion;39297;DarkSlateBlue;6;69.93;
5200;HDScores, Inc;44017;RosyBrown;5;51.00;
5201;Alltuition;98213;LightGoldenRodYellow;5;42.77;
5202;BuildZoom;75047;Tan;5;40.21;
5203;HealthMap;47160;Coral;8;47.95;
5204;Copyright Clearance Center;44684;Bisque;6;44.56;
5205;Chubb;18463;GreenYellow;6;55.91;
5206;xDayta;75627;Pink;6;45.61;
5207;MuckRock.com;46023;FloralWhite;6;63.82;
5208;Citigroup;86644;Gainsboro;8;77.84;
5209;Mint;4667;Lime;6;32.46;
5210;Boundless;809;Indigo ;7;26.69;
5211;NerdWallet;61993;Gainsboro;6;24.93;
5212;Acxiom;92268;LightBlue;8;79.34;
5213;Geolytics;8253;LightCoral;7;44.05;
5214;Jurispect;40846;LightCoral;4;30.76;
5215;Ensco;92612;WhiteSmoke;8;25.95;
5216;Experian;53172;BlanchedAlmond;6;69.60;
5217;Reed Elsevier;5115;DarkGreen;5;55.26;
5218;Uber;16069;Lime;8;51.22;
5219;Junar, Inc.;13393;PaleTurquoise;5;30.46;
5220;Berkery Noyes MandASoft;81629;Gold;5;51.22;
5221;Enigma.io;18606;Gainsboro;7;21.28;
5222;Food+Tech Connect;15431;MediumSlateBlue;6;32.24;
5223;Clean Power Finance;33861;SteelBlue;6;41.78;
5224;Center for Responsive Politics;79751;DarkBlue;7;68.08;
5225;Stevens Worldwide Van Lines;41861;PaleVioletRed;5;28.51;
5226;Cerner;66405;SeaGreen;4;54.85;
5227;US Green Data;11462;Plum;4;74.24;
5228;Credit Karma;85390;OliveDrab;4;44.93;
5229;Booz Allen Hamilton;75563;Cyan;6;69.86;
5230;Govini;1118;DarkGoldenRod;7;71.00;
5231;NonprofitMetrics;41805;MediumVioletRed;5;59.77;
5232;Evidera;84250;Salmon;7;51.97;
5233;State Farm Insurance;15785;Teal;7;33.25;
5234;Iodine;8316;Navy;5;42.23;
5235;WaterSmart Software;81675;LavenderBlush;6;39.27;
5236;Atlas Van Lines;77288;Magenta;5;76.72;
5237;Rezolve Group;32393;BurlyWood;4;58.79;
5238;FlightView;47302;DimGrey;4;73.13;
5239;North American Van Lines;97496;Tomato;7;51.99;
5240;Esri;92139;SteelBlue;8;45.39;
5241;WaterSmart Software;14369;Brown;8;55.20;
5242;Plus-U;42732;LightCoral;4;73.84;
5243;Onvia;69416;RosyBrown;8;63.45;
5244;PlotWatt;93371;LightSalmon;8;59.46;
5245;FlightStats;36538;DarkRed;7;53.45;
5246;xDayta;90718;Chartreuse;5;52.60;
5247;Thinknum;14944;Indigo ;5;40.62;
5248;Legal Science Partners;11996;Ivory;5;45.60;
5249;BetterLesson;83743;LightGray;7;25.86;
5250;Honest Buildings;31083;Purple;4;39.59;
5251;Liberty Mutual Insurance Cos.;97553;Sienna;6;77.29;
5252;GuideStar;45752;LightGray;4;26.63;
5253;Urban Mapping, Inc;43968;MediumBlue;6;29.78;
5254;Onvia;29016;MediumVioletRed;4;36.17;
